trip_id,subscriber_type,bikeid,start_time,start_station_id,start_station_name,end_station_id,end_station_name,duration_minutes
23485601,Local365,17751,2021-02-04 08:57:17 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,4
23488661,U.T. Student Membership,19224,2021-02-05 08:28:36 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,3
23478359,Local365,17374,2021-02-01 17:56:49 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,7
23480855,U.T. Student Membership,19224,2021-02-02 16:03:58 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,159
23483689,Local365,16337,2021-02-03 15:04:56 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,45
23535628,Local365,19675,2021-02-22 10:49:04 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,6
23481496,Local365,860,2021-02-02 18:29:29 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,6
23485114,Local365,19529,2021-02-03 21:46:06 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,10
23486631,Local365,17751,2021-02-04 13:40:45 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,4
23490341,Local365,18909,2021-02-05 17:07:12 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,6
23509568,Local365,21666,2021-02-10 16:22:04 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,3
23510318,Local365,18266,2021-02-10 21:55:04 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,4
23511918,Local365,19608,2021-02-11 19:02:52 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,5
23551709,Local365,19821,2021-02-26 09:01:10 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,4
23488440,Local365,16337,2021-02-05 01:36:51 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,6
23504255,Local365,21419,2021-02-09 08:14:47 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,5
23504295,U.T. Student Membership,21496,2021-02-09 08:39:02 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,3
23507146,Local365,19280,2021-02-09 19:02:49 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,5
23477116,U.T. Student Membership,19270,2021-02-01 13:49:59 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,5
23478361,Local365,18266,2021-02-01 17:56:55 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,7
23535633,Local365,16418,2021-02-22 10:51:05 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,4
23551122,Local365,21682,2021-02-25 20:30:23 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,29
23558381,Local365,19148,2021-02-27 17:06:59 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,5
23499978,Local365,19583,2021-02-07 18:30:50 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,5
23510034,Local365,19476,2021-02-10 19:02:24 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,4
23512862,U.T. Student Membership,19608,2021-02-12 12:57:02 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,3
23482729,Local365,16831,2021-02-03 10:47:56 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,6
23533529,Local365,19211,2021-02-21 17:01:39 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,6
23550088,Local365,19265,2021-02-25 14:22:09 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,3
23554256,Local365,21652,2021-02-26 20:03:14 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,3
23563092,U.T. Student Membership,21485,2021-02-28 16:22:12 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,4
23551081,Local365,19330,2021-02-25 20:15:01 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,4
23501990,Local365,19285,2021-02-08 13:30:26 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,5
23476062,Local365,16279,2021-02-01 08:23:36 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,6
23489607,Local365,17751,2021-02-05 13:59:29 UTC,3792.0,22nd/Pearl,3798,21st/Speedway @ PCL,4
23384079,Local31,19935,2021-01-04 15:26:33 UTC,3792.0,22nd/Pearl,3799,23rd/San Jacinto @ DKR Stadium,43
23454053,Local31,17370,2021-01-26 12:26:21 UTC,3792.0,22nd/Pearl,3799,23rd/San Jacinto @ DKR Stadium,24
23405814,Local31,18592,2021-01-12 14:27:09 UTC,3792.0,22nd/Pearl,3799,23rd/San Jacinto @ DKR Stadium,9
23403244,Local31,19675,2021-01-11 13:26:44 UTC,3792.0,22nd/Pearl,3799,23rd/San Jacinto @ DKR Stadium,7
23386573,Local31,19935,2021-01-05 11:36:26 UTC,3792.0,22nd/Pearl,3799,23rd/San Jacinto @ DKR Stadium,6
23509004,Local365,19224,2021-02-10 13:12:38 UTC,3792.0,22nd/Pearl,3799,23rd/San Jacinto @ DKR Stadium,9
23417109,Local365,19704,2021-01-15 19:13:12 UTC,3792.0,22nd/Pearl,3838,26th/Nueces,24
23547229,Single Trip (Pay-as-you-ride),19239,2021-02-24 15:49:19 UTC,3792.0,22nd/Pearl,3838,26th/Nueces,23
23503012,Local31,19196,2021-02-08 16:58:56 UTC,3792.0,22nd/Pearl,3838,26th/Nueces,38
23529836,Local31,21427,2021-02-20 18:18:45 UTC,3792.0,22nd/Pearl,3838,26th/Nueces,10
23480046,Local31,21447,2021-02-02 12:48:28 UTC,3792.0,22nd/Pearl,3838,26th/Nueces,25
23538525,Local365,2095,2021-02-22 21:35:39 UTC,3792.0,22nd/Pearl,3838,26th/Nueces,4
23542460,Local365,19442,2021-02-23 20:03:37 UTC,3792.0,22nd/Pearl,3838,26th/Nueces,4
23554299,Local365,19821,2021-02-26 20:18:19 UTC,3792.0,22nd/Pearl,3838,26th/Nueces,3
23506753,Local365,21767,2021-02-09 17:10:19 UTC,3792.0,22nd/Pearl,3838,26th/Nueces,4
23449924,Local365,21408,2021-01-25 01:58:13 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,9
23444700,Local365,19199,2021-01-23 13:55:21 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,2
23419316,Local365,553,2021-01-16 13:41:48 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,2
23445499,Local365,18132,2021-01-23 16:06:51 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,2
23469726,Local365,102,2021-01-30 18:15:35 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,2
23436112,Local365,17370,2021-01-20 19:58:53 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,3
23401980,Local365,19453,2021-01-10 17:11:27 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,27
23469253,Local365,3281,2021-01-30 17:10:28 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,4
23438155,Local365,19194,2021-01-21 16:48:53 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,2
23392593,Explorer,105G,2021-01-07 13:26:38 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,12
23419068,Local365,17370,2021-01-16 13:04:30 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,47
23540246,Local365,19488,2021-02-23 13:23:21 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,22
23490067,Local31,19224,2021-02-05 16:07:00 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,2
23490064,Local365,18909,2021-02-05 16:06:31 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,2
23487633,Local31,19224,2021-02-04 17:46:57 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,3
23490063,Local365,19583,2021-02-05 16:06:12 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,2
23482036,Local365,19479,2021-02-03 00:51:37 UTC,3792.0,22nd/Pearl,3841,23rd/Rio Grande,2
23378462,Local31,16330,2021-01-03 12:44:54 UTC,3792.0,22nd/Pearl,4061,Lakeshore/Austin Hostel,22
23437051,Local365,19688,2021-01-21 11:00:09 UTC,3793.0,28th/Rio Grande,4052,Rosewood/Angelina,40
23441046,Local365,16410,2021-01-22 13:19:44 UTC,3793.0,28th/Rio Grande,4059,Nash Hernandez/East @ RBJ South,43
23408178,Local365,19221,2021-01-13 13:38:38 UTC,3793.0,28th/Rio Grande,4059,Nash Hernandez/East @ RBJ South,64
23463685,Local365,19177,2021-01-29 12:52:24 UTC,3793.0,28th/Rio Grande,3685,9th/Henderson,45
23472561,Local365,19537,2021-01-31 13:09:14 UTC,3793.0,28th/Rio Grande,4051,10th/Red River,39
23388161,Local365,19194,2021-01-05 17:37:14 UTC,3793.0,28th/Rio Grande,4057,6th/Chalmers ,38
23369787,3-Day Weekender,19606,2021-01-01 12:00:57 UTC,3793.0,28th/Rio Grande,2561,12th/San Jacinto @ State Capitol Visitors Garage,18
23370743,3-Day Weekender,19470,2021-01-01 14:59:57 UTC,3793.0,28th/Rio Grande,4047,8th/Lavaca,25
23370740,3-Day Weekender,19160,2021-01-01 14:59:45 UTC,3793.0,28th/Rio Grande,4047,8th/Lavaca,25
23383217,Local31,19132,2021-01-04 12:17:24 UTC,3793.0,28th/Rio Grande,4052,Rosewood/Angelina,53
23435104,Local31,19287,2021-01-20 13:54:25 UTC,3793.0,28th/Rio Grande,3291,11th/San Jacinto,46
23463667,Local31,21652,2021-01-29 12:49:46 UTC,3793.0,28th/Rio Grande,3685,9th/Henderson,48
23471450,Local365,19619,2021-01-31 09:35:31 UTC,3793.0,28th/Rio Grande,3685,9th/Henderson,7
23471891,Local365,19418,2021-01-31 11:17:14 UTC,3793.0,28th/Rio Grande,3791,Lake Austin/Enfield,25
23449349,Local365,21508,2021-01-24 18:35:15 UTC,3793.0,28th/Rio Grande,3685,9th/Henderson,17
23469915,Local365,17635,2021-01-30 18:55:39 UTC,3793.0,28th/Rio Grande,3685,9th/Henderson,17
23471890,Local365,19247,2021-01-31 11:16:54 UTC,3793.0,28th/Rio Grande,3791,Lake Austin/Enfield,26
23449348,Local365,16330,2021-01-24 18:35:12 UTC,3793.0,28th/Rio Grande,3685,9th/Henderson,17
23373075,Local31,19865,2021-01-02 10:05:59 UTC,3793.0,28th/Rio Grande,2568,East 11th/Victory Grill,113
23373078,Local31,18132,2021-01-02 10:07:02 UTC,3793.0,28th/Rio Grande,2568,East 11th/Victory Grill,111
23373994,Local365,19432,2021-01-02 13:03:02 UTC,3793.0,28th/Rio Grande,3791,Lake Austin/Enfield,42
23379075,Local31,101,2021-01-03 14:03:11 UTC,3793.0,28th/Rio Grande,3685,9th/Henderson,55
23415368,Local365,19775,2021-01-15 11:26:30 UTC,3793.0,28th/Rio Grande,3791,Lake Austin/Enfield,26
23469917,Local365,19214,2021-01-30 18:56:07 UTC,3793.0,28th/Rio Grande,3685,9th/Henderson,16
23373996,Local365,19386,2021-01-02 13:03:14 UTC,3793.0,28th/Rio Grande,3791,Lake Austin/Enfield,42
23434202,Local365,19606,2021-01-20 08:16:15 UTC,3793.0,28th/Rio Grande,3685,9th/Henderson,7
23448374,Local365,18971,2021-01-24 15:10:41 UTC,3793.0,28th/Rio Grande,4050,5th/Campbell,20
23369788,3-Day Weekender,19529,2021-01-01 12:01:03 UTC,3793.0,28th/Rio Grande,2561,12th/San Jacinto @ State Capitol Visitors Garage,17
23375112,Local365,19693,2021-01-02 15:31:05 UTC,3793.0,28th/Rio Grande,4059,Nash Hernandez/East @ RBJ South,35
23375115,Local365,19849,2021-01-02 15:31:19 UTC,3793.0,28th/Rio Grande,4059,Nash Hernandez/East @ RBJ South,36
23388165,Local365,18684,2021-01-05 17:37:46 UTC,3793.0,28th/Rio Grande,4057,6th/Chalmers ,38
23415367,Local365,21553,2021-01-15 11:26:13 UTC,3793.0,28th/Rio Grande,3791,Lake Austin/Enfield,26
23442119,Local365,16828,2021-01-22 17:07:42 UTC,3793.0,28th/Rio Grande,3791,Lake Austin/Enfield,46
23447114,Local365,16855,2021-01-24 09:37:59 UTC,3793.0,28th/Rio Grande,3685,9th/Henderson,8
23532629,Local365,16330,2021-02-21 15:09:21 UTC,3793.0,28th/Rio Grande,3294,6th/Lavaca,30
23482977,U.T. Student Membership,18792,2021-02-03 12:00:40 UTC,3793.0,28th/Rio Grande,3790,Lake Austin Blvd/Deep Eddy,29
23553133,Local365,19148,2021-02-26 15:21:46 UTC,3793.0,28th/Rio Grande,3660,East 6th/Medina,40
23561379,Local365,18673,2021-02-28 12:31:43 UTC,3793.0,28th/Rio Grande,3791,Lake Austin/Enfield,25
23499825,Local365,19476,2021-02-07 17:46:42 UTC,3793.0,28th/Rio Grande,3660,East 6th/Medina,30
23481966,Local365,18684,2021-02-02 22:48:45 UTC,3793.0,28th/Rio Grande,3291,11th/San Jacinto,10
23553132,Local365,21900,2021-02-26 15:21:45 UTC,3793.0,28th/Rio Grande,3660,East 6th/Medina,40
23476043,Local365,19434,2021-02-01 08:12:43 UTC,3793.0,28th/Rio Grande,3685,9th/Henderson,9
23499824,Local365,19704,2021-02-07 17:46:41 UTC,3793.0,28th/Rio Grande,3660,East 6th/Medina,31
23561378,Local365,21487,2021-02-28 12:31:34 UTC,3793.0,28th/Rio Grande,3791,Lake Austin/Enfield,25
23508826,U.T. Student Membership,21426,2021-02-10 12:19:25 UTC,3793.0,28th/Rio Grande,3790,Lake Austin Blvd/Deep Eddy,25
23546169,U.T. Student Membership,17635,2021-02-24 12:28:44 UTC,3793.0,28th/Rio Grande,3790,Lake Austin Blvd/Deep Eddy,26
23503968,Local365,18592,2021-02-08 23:05:05 UTC,3793.0,28th/Rio Grande,3291,11th/San Jacinto,28
23508709,Local365,19078,2021-02-10 11:43:25 UTC,3793.0,28th/Rio Grande,2495,4th/Congress,43
23495938,24 Hour Walk Up Pass,21728,2021-02-06 23:29:21 UTC,3793.0,28th/Rio Grande,2496,8th/Congress,518
23371384,3-Day Weekender,1574,2021-01-01 16:31:49 UTC,3793.0,28th/Rio Grande,2497,11th/Congress @ The Texas Capitol,13
23419741,Local31,19619,2021-01-16 14:33:10 UTC,3793.0,28th/Rio Grande,2497,11th/Congress @ The Texas Capitol,39
23371377,3-Day Weekender,627,2021-01-01 16:30:43 UTC,3793.0,28th/Rio Grande,2497,11th/Congress @ The Texas Capitol,14
23521748,Local31,21707,2021-02-17 12:14:33 UTC,3793.0,28th/Rio Grande,2497,11th/Congress @ The Texas Capitol,40
23422519,Local365,17850,2021-01-17 09:51:07 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23466452,Local365,19619,2021-01-30 10:19:37 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23397384,Local365,19403,2021-01-09 09:47:24 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,8
23382030,Local365,16845,2021-01-04 00:45:47 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23393457,Local365,19720,2021-01-07 17:04:21 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23402923,Local365,19552,2021-01-11 11:34:53 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23404675,U.T. Student Membership,19488,2021-01-12 08:01:54 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23412624,Local365,16330,2021-01-14 11:49:48 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23464208,Local365,19213,2021-01-29 14:45:54 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,7
23427729,Local365,19679,2021-01-18 10:35:19 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23446123,Local365,19110,2021-01-23 18:38:50 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23452266,Local365,110G,2021-01-25 18:12:26 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,8
23440406,Local365,21816,2021-01-22 10:10:25 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23456957,Local365,16874,2021-01-27 09:49:00 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,4
23457014,Local365,19552,2021-01-27 10:02:34 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23463114,U.T. Student Membership,19090,2021-01-29 09:58:46 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23399954,Local365,1834,2021-01-09 17:51:12 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23407983,Local365,21712,2021-01-13 12:43:55 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,9
23435820,Local365,19704,2021-01-20 17:23:55 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,7
23397383,Local365,19745,2021-01-09 09:47:21 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,8
23460411,Local365,2351,2021-01-28 11:18:37 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23463122,Local365,18266,2021-01-29 10:01:44 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,4
23405163,Local365,407,2021-01-12 11:00:07 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23422601,Local365,21408,2021-01-17 10:14:30 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23450401,Local365,16831,2021-01-25 10:17:40 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23453338,Local365,16410,2021-01-26 09:37:55 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23463153,Local365,19606,2021-01-29 10:16:55 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23393458,Local365,19537,2021-01-07 17:04:35 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23440405,Local365,19602,2021-01-22 10:09:41 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,7
23441845,Local365,16936,2021-01-22 16:13:10 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,4
23402921,Local365,19488,2021-01-11 11:34:26 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23412619,Local365,16333,2021-01-14 11:49:06 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23437087,Local365,19160,2021-01-21 11:13:30 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,4
23452261,Local365,148G,2021-01-25 18:11:58 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,9
23453721,Local365,21508,2021-01-26 11:12:18 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23399955,Local365,19552,2021-01-09 17:51:23 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23405162,Local365,21712,2021-01-12 10:59:54 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,7
23536768,Local365,21541,2021-02-22 14:55:42 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23501474,Local365,19734,2021-02-08 11:36:51 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23487448,Local365,19693,2021-02-04 17:04:58 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23501929,Local365,21679,2021-02-08 13:17:19 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,4
23487445,Local365,16874,2021-02-04 17:04:10 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23549120,Local365,16946,2021-02-25 09:07:43 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23562087,Local365,19239,2021-02-28 14:23:51 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,7
23505502,Local365,19224,2021-02-09 12:52:22 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,3
23539301,Local365,21477,2021-02-23 10:07:14 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,4
23544502,Local365,19679,2021-02-24 10:07:08 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23546858,Local365,19251,2021-02-24 14:35:15 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23551830,U.T. Student Membership,18532,2021-02-26 09:48:06 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,3
23562086,Local365,19418,2021-02-28 14:23:44 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,7
23504737,Local365,19285,2021-02-09 10:33:40 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23492039,Local365,21799,2021-02-06 11:17:02 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23502644,Local365,19224,2021-02-08 15:47:52 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,4
23534566,Local365,21666,2021-02-21 21:17:32 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,4
23534586,Local365,21647,2021-02-21 21:26:23 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,18
23515974,Local365,18266,2021-02-13 17:34:37 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23531062,Local365,21707,2021-02-21 11:03:29 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,9
23539303,Local365,19211,2021-02-23 10:07:28 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23483096,Local365,16276,2021-02-03 12:40:15 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23479621,Local365,18532,2021-02-02 11:11:25 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,4
23552087,Local365,21698,2021-02-26 11:12:45 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23508208,U.T. Student Membership,21789,2021-02-10 09:16:05 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,11
23509373,Local365,21798,2021-02-10 15:22:31 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23533346,Local365,16330,2021-02-21 16:34:28 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23544501,Local365,19251,2021-02-24 10:06:56 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23503101,Local365,19480,2021-02-08 17:13:40 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,7
23534565,Local365,21499,2021-02-21 21:17:24 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,4
23531064,Local365,19608,2021-02-21 11:03:37 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,9
23550022,Local365,19185,2021-02-25 13:54:40 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23492040,Local365,21528,2021-02-06 11:17:04 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,5
23476328,Local365,19214,2021-02-01 10:12:07 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,6
23483842,Local365,18253,2021-02-03 15:35:55 UTC,3793.0,28th/Rio Grande,2498,Dean Keeton/Speedway,7
23535169,Local365,21457,2021-02-22 08:46:48 UTC,3793.0,28th/Rio Grande,2499,2nd/Lavaca @ City Hall,14
23442379,Local31,18971,2021-01-22 18:18:08 UTC,3793.0,28th/Rio Grande,2501,5th/Bowie,13
23399398,Explorer,19583,2021-01-09 16:05:19 UTC,3793.0,28th/Rio Grande,2537,6th/West,52
23386793,Local365,19194,2021-01-05 12:42:27 UTC,3793.0,28th/Rio Grande,2542,Plaza Saltillo,39
23513184,Local31,21886,2021-02-12 14:37:18 UTC,3793.0,28th/Rio Grande,2542,Plaza Saltillo,41
23415581,Local365,17460,2021-01-15 12:21:28 UTC,3793.0,28th/Rio Grande,2544,East 6th/Pedernales,36
23466661,Local365,17370,2021-01-30 10:56:02 UTC,3793.0,28th/Rio Grande,2544,East 6th/Pedernales,33
23419791,Explorer,18329,2021-01-16 14:38:13 UTC,3793.0,28th/Rio Grande,2544,East 6th/Pedernales,34
23501557,Local365,21553,2021-02-08 11:50:48 UTC,3793.0,28th/Rio Grande,2544,East 6th/Pedernales,43
23476321,Local31,17460,2021-02-01 10:09:10 UTC,3793.0,28th/Rio Grande,2544,East 6th/Pedernales,36
23556796,Local365,21652,2021-02-27 13:44:32 UTC,3793.0,28th/Rio Grande,2544,East 6th/Pedernales,54
23492370,Local365,21543,2021-02-06 12:12:26 UTC,3793.0,28th/Rio Grande,2544,East 6th/Pedernales,32
23532183,Local365,21666,2021-02-21 14:11:39 UTC,3793.0,28th/Rio Grande,2544,East 6th/Pedernales,29
23413156,Local365,371,2021-01-14 14:07:24 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,6
23392804,Local365,091G,2021-01-07 14:16:07 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,6
23454876,Local365,21508,2021-01-26 15:18:13 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,32
23464975,Local31,19177,2021-01-29 17:24:15 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,8
23464973,Local31,21652,2021-01-29 17:24:04 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,8
23454870,Local365,19529,2021-01-26 15:17:33 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,33
23417203,Local365,17460,2021-01-15 20:19:51 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,5
23430402,Local365,18266,2021-01-18 17:47:50 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,11
23431558,Local365,19619,2021-01-19 08:59:25 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,6
23413155,Local365,400,2021-01-14 14:07:13 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,6
23413856,Local365,377,2021-01-14 16:54:36 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,7
23449657,Local365,19706,2021-01-24 21:11:41 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,7
23391005,Local365,19821,2021-01-06 16:46:53 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,35
23425237,Local365,16881,2021-01-17 15:43:00 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,5
23426107,Local365,19537,2021-01-17 17:20:17 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,16
23459383,Local365,16874,2021-01-27 19:05:42 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,9
23459386,Local365,19646,2021-01-27 19:06:01 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,8
23383067,Local365,19205,2021-01-04 11:45:13 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,26
23391059,Local31,16276,2021-01-06 17:04:39 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,5
23470512,24 Hour Walk Up Pass,17449,2021-01-30 22:05:48 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,34
23442726,Local365,18971,2021-01-22 20:54:30 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,6
23428623,Local365,16330,2021-01-18 13:21:34 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,69
23391004,Local365,19537,2021-01-06 16:46:47 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,36
23507491,Local365,18971,2021-02-09 21:19:52 UTC,3793.0,28th/Rio Grande,2547,21st/Guadalupe,71
